text	subject_id
crimea vote to secede from ukraine resident of crimea which is a part of ukraine voted to secede and join neighboring russia in response citizen in the capital of ukraine are preparing to use military force to prevent any action by russia citizen are afraid that one day ukraine will lose more territory to russia about this resource this resource feature a real world public radio story listening comprehension question and classroom discussion theme about listen current listen current make it easy to bring authentic voice and compelling non-fiction story to the classroom we curate the best of public radio to keep teaching connected to the real world and build student listening skill at the same time for more information and teaching idea	0
the man and the wolf global oneness project student view a photo essay shadow within by christian houge which explores image of wolf from a nature photographer point and view and examine the wolf role in the larger ecosystem in this lesson student analyze their own connection to animal and the role of wolf in story and fable reflective writing prompt are also included to demonstrate student understanding of the story access the photo essay at	0
ozobot robotic programming program a robotic with an app or draw your programming on paper	0
maniacal minute 1- 9 for part of speech practice time your student each week and see if they can complete the maniacal minute in 60 second identify the part of speech of the underlined word in context includes 9 worksheet with 30 sentence on each worksheet designed to be completed in microsoft word but can be printed a well document is locked so that sentence can not be altered by student except for the response box	0
freud theory of the id ego and superego text and question this famous theory of the structural model of the human psyche posit that human are controlled by their unconscious mind sigmund freud 1856-1939 is the most well-known psychologist that ever lived freud wa born to jewish parent in austria in 1856 and lived through world war i he died in 1939 at the beginning of world war ii during his life he wrote numerous book including the interpretation of dream many of which are still referenced by psychologist today freud is known a the father of psychotherapy a practice that involves questioning patient over a period of time to see what kind of memory may be influencing their behavior he is also credited for the development of the idea of the subconscious the deepest layer of the human mind said to be the place where memory wish fear and dream are stored	0
immigration living on the border animoto video made by to show the length people will go to cross over to the u for a better life	0
solving equation absolute value and simple quadratic a lesson on solving absolute value and simple quadratic equation in one variable brought to you by tom foolery this lesson wa created for student preparing for the 9th grade ny common core regent exam in algebra this lesson instructs and ass student on multiple common core state standard what you get word document 18 page includes the lesson element below and partial key pdf document 18 page for ease of printing objective all student will be able to solve multi-step linear equation in one variable which result in infinite or no solution student will also be able to determine the number of solution by simple inspection lesson element do now spiraled review designed to build momentum in the opening moment of class mad minute timed practice on essential basic skill designed to build automatically warm up longer review on prior lesson designed to build fluency toward mastery practice quick hit and more challenging at-bat ass ability with increased rigor explore allows student to access guided discovery of new concept before delivery rule and tool instructional delivery of new concept rule step and procedure guided practice gradual release of cognitive work with increasing rigor individual practice multiple problem with increasing rigor and varied problem type break down and light up student analysis of concept written reflection and extension review spiraled often recycled review on the more rigorous aspect of prior standard exit slip informal assessment of student progress toward mastery of objective homework front and back assignment that includes work from current and prior standard key included embedded in word document a comment hidden when printed lesson note prior knowledge student should know how to solve multi-step linear equation in one variable evaluate expression with square root evaluate absolute value expression verify solution using substitution and using square root to isolate a base standard driven student are primarily expected to solve absolute value equation simple quadratic equation and verify solution set this lesson follows a lesson on solving multi-step linear equation with extraneous solution and will precede a lesson on solving two-step linear inequality in one variable material note this is an editable word file that includes a partial key a margin note or comment these can be hidden in the review pane i create my document in compatibility mode because it allows user more control over picture and graph to ensure that you are getting the best quality you should not save the file in any new format a certain design element may be lost	0
bookmarking tool a collection of bookmarking tool for organizing and curating resource	0
community interview grading matrix this is a grading matrix that can be used when student interview a they create a classroom economy this is one of a series of linked material all will contain the title community	0
transitive verb sentence pattern one point grammar lesson 2 14 2 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
say it with dna this is a modified say it with dna activity featuring yo momma insult give student the packet and assign them 1 or more number to decode after student have completed the decoding portion they can create their own message or insult the decoding can be done in class with a homework assignment to create a message of their own student can then trade message and decode a a bell ringer the next class this activity is most suited to an ap biology class	0
poetry introduction 6th grade this is an introductory lesson i created for poetry for 6th grade i did something similar to this a one of my first little lesson i ever planned and taught but i wrote this and compiled material for it later when i did this lesson again for an interview to try and get a long term short notice sub job i did not get it but that wa not because my lesson wa not good i just did not have a much experience a they we are looking for in someone to take over at such short notice and in the middle of the school year student are eager to learn about this stuff at least in my experience and they love trying to figure out what these poem are like and what the rule are then creating their own is always very fun for sharing	0
element of literature in the cask of amontillado by poe student will create a booklet or photo story that reflects the element of literature found in the story a a lesson in collaboration they will work in group to complete this project daily journal self and peer reflection rubric are included	0
word problem add and subtract this screen cast walk student through the step of solving a multi-step word problem that requires analyzing information in a chart	0
oedipus trilogy final test and key this includes final test and key for all three oedipus cycle play by sophocles oedipus the king oedipus at colonus and antigone 18-page document	0
film finance ela in film finance student use real information on rate of pay in the entertainment industry to practice persuasive reading and writing a entertainment lawyer they have to analyze other persuasive text and interpret contract rate to negotiate for their own client in a phone call and then in writing the task end with the opportunity to develop persuasive writing in several different way this performance task ha 7 different version of film career including stunt person actor and singer	0
darwin glossary infographics elesapiens is a collection of digital educational resource in science and the humanity in line with the curriculum for child between 7 and 13 it content combine cartoon and entertainment with quality teaching learning is encouraged through video game experiment and project pbl want more curricular focus of this resource darwin a reference guide that in accordance with curriculum guideline explains the term used in the video and the other resource in a simple and easy way the content can be downloaded and printed out ng alignment l 3 -1 analyze and interpret data to provide evidence that plant and animal have trait inherited from parent and that variation of these trait exists in a group of similar organism l 3 -2 use evidence to support the explanation that trait can be influenced by the environment l 4 -2 use evidence to construct an explanation for how the variation in characteristic among individual of the same specie may provide advantage in surviving finding mate and reproducing ms- l 4 -2 apply scientific idea to construct an explanation for the anatomical similarity and difference among modern organism and between modern and fossil organism to infer evolutionary relationship ms- l 4 -4 construct an explanation based on evidence that describes how genetic variation of trait in a population increase some individual probability of surviving and reproducing in a specific environment ms- l 4 -6 use mathematical representation to support explanation of how natural selection may lead to increase and decrease of specific trait in population over time	0
breaking news in english for esl student this is a website offering news in english for english language learner with lesson plan and activity in 7 level	0
image lesson 20 ocr gcse computing welcome to ocr gcse computing this mooc massive open online course ha been created by the cambridge-based partnership of exam board ocr cambridge university press cup and the raspberry pi foundation the course is based on ocr s gcse computing curriculum and give participant an excellent opportunity to investigate how computer work how they are used and to develop computer programming and problem-solving skill the course ha been designed for 14-16 year old but is free and open to all and can be used either a a course or a resource to support teacher video focus image explain the representation of an image a a series of pixel represented in binary explain the need for meta data to be included in the file such a height width and colour depth discus the effect of colour depth and resolution on the size of an image file and the need for compression e g jpeg and gif for more information or resource please see the course through ocr mooc or connect with me on edmodo specification reference unit a 4 51 2 1 4 statement k	0
pasta skeleton anatomy activity student create skeleton or skeleton section out of pasta this would be a fun halloween activity or can be used a an anatomy lesson in a science class to study the different type of bone in the human body	0
introducing student to bias fallacy etc in the argumentative research process over many year of teaching research method i have found that student shut down and stop really trying once they find one source for their topic this lead to frustration on the part of the teacher because the student ha not grasped all the concept necessary to submit an academically sound research paper this essay wa developed over a period of four year with a library colleague there have been many revision to the process however this product give not only faculty satisfaction but student gain insight and a new knowledge base for research by the end of the 5 week	0
write a function rule from a graph an explanation of the concept this video provides an explanation of the concept of writing a function rule from a graph this resource is from the ck-12 library	0
from the sun to everywhere inforgraphi elesapiens is a collection of digital educational resource in science and the humanity in line with the curriculum for child between 7 and 13 it content combine cartoon and entertainment with quality teaching learning is encouraged through video game experiment and project pbl want more curricular focus of this resource energy infographics that show the cycle of energy in graphic and very didactic form content may be downloaded and reproduced and are suitable for classroom decoration ng alignment p 3 -4 apply scientific idea to design test and refine a device that convert energy from one form to another p 3 -1 use model to describe that energy in animal food used for body repair growth motion and to maintain body warmth wa once energy from the sun ms-ess 2 -4 develop a model to describe the cycling of water through earth system driven by energy from the sun and the force of gravity	0
quarterback efficiency in quarterback efficiency student use pro football data to practice calculating constructing scatter plot constructing line of best fit calculating slope and using an equation of a line a journalist they must investigate if a quarterback completion percentage is predictive of a team number of win this performance task ha edition for all 32 nfl team	0
intro to comm tech assignment an introductory lesson for communication technology class	0
4th grade character and plot lesson pack for video supporting cc rl 3 review character or trait element that support plot conflict signpost use with video at clip art courtesy of	0
quantifier with of determiner one point grammar lesson 3 8 7 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
wwii interactive artifact activity student examine wwii artifact commenting and questioning in writing a preparation for writing a dbq essay appropriate for both ap and on-level world history student	0
noun clause a short quiz to evaluate noun clause	0
graph of linear function suppose you we are given an equation like y equal 2x plus 3 and we are asked to write it in function notation evaluate it for a specific function value and graph it would you know how after completing this concept you will be able to solve problem like this this resource is from the ck-12 library	0
mind your own beeswax part 2 bee have a sting for hexagon let find out why mathematical domain expression and equation function geometry standard grade level 8 9 10 11 12 8 ee c 8 hsf-bf a 1a hsa-ced a 1 hsa-rei c 6 topic perimeter area pattern quadratic system of equation prime number square number triangular number grade level s eighth ninth tenth eleventh twelfth duration approximately 1 to 2 hour resource lesson plan individual powerpoint presentation pdf activity	0
100 book club initiative this editable document contains a letter and reward structure for introducing the 100 book club this initiative can be used to inspire student to read keep track of book that are read and provide a written summary of what ha been read aligned to cc in english language art	0
fantasy quarterback football player in fantasy quarterback student use the latest data on the quarterback from their favorite team to practice writing and solving expression a fantasy football playres they have to use the scoring system and rule to evaluate playres and accumulate point this performance task ha different edition for 23 nfl team including the colt seahawks cowboy and 49res	0
vocabulary card for pumpkin life cycle these vocabulary card can be used when learning about the life cycle of a pumpkin or when learning about pumpkin student have the term or vocabulary word the information or definition and a picture to go along with it vocabulary understanding is developed over the course of time and is a key component of prior knowledge student can benefit from rich vocabulary experience an effective starting point is to create a tip a continually growing anchor wall chart that includes vocabulary term information on those term and picture of the term a word are introduced they are added to the tip the tip provides a constant reference point for student essential skill discus meaning of word and develop vocabulary by reading text essential knowledge skill and process discus meaning of word and develop vocabulary additional resource have student read a book about pumpkin and then complete this 3 2 1 activity	0
sport for social change global oneness project student watch a short film a game for life by emmanuel vaughan-lee about an innovative soccer program in the poor neighborhood of port elizabeth south africa that help to educate local youth about hiv or aid prevention in this lesson student explore how participation in team sport can help empower youth in other area of their life student identify principle of how young people learn and discus the tie between sport civic engagement and hiv or aid prevention reflective writing prompt are also included for student to demonstrate their understanding of the story link to the film a game for life	0
qr code book summary great way to engage reader with technology	0
spanish progressive tense and gerund these activity on the present progressive tense go along with the song bailando by enrique iglesias which is readily available on youtube and i tune keywords spanish present progressive gerund badland song activity spanish music in this activity student listen to the song and complete the missing lyric they are instructed on the formation of gerund and asked to locate 6 gerund in the lyric of the song then they are asked to locate certain line of the song copy them and manipulate them the manipulation of the lyric requires them to use the present progressive tense finally student will use what they have learned to write simple sentence using the present progressive tense to explain what different people are doing in the music video the lesson also includes a short artist boo student will practice listening reading and writing in this lesson this product includes artist biography in spanish clozeline activity gerund tutorial and practice lyric identification activity lyric manipulation activity writing activity answer key for all activity	0
european imperialism a brief interactive video on european imperialism in africa	0
hydrogen energy infographic elesapiens is a collection of digital educational resource in science and the humanity in line with the curriculum for child between 7 and 13 it content combine cartoon and entertainment with quality teaching learning is encouraged through video game experiment and project pbl want more curricular focus of this resource energy infograph that enables the teacher to explain graphically and didactically about hydrogen it component and us a well a the fuel cell content can be downloaded and printed out ng alignment es 3 -1 obtain and combine information to describe that energy and fuel are derived from natural resource and their us affect the environment es 3 -1 obtain and combine information about way individual community use science idea to protect the earth resource and environment ms- es 3 -3 apply scientific principle to design a method for monitoring and minimizing a human impact on the environment ms- es 3 -4 construct an argument supported by evidence for how increase in human population and per-capita consumption of natural resource impact earth system	0
science or social study video i would upload a science or social study video from discovery education for my student to watch at their leisure however when they we are finished they needed to respond to me in edmodo with 2-3 sentence complete about something they saw or heard or learned complete sentence writing wa our district goal for school improvement this incorporated my science or social study with meeting our sip goal	0
the best commencement speech ever in this writing project student take on the role of speech writer student explore example of commencement speech in preparation for writing and presenting their own student assume the role of speaker at the middle school graduation ceremony they begin the project by utilizing two website to explore great commencement speech student complete an analysis of a commencement speech that interest them to identify and analyze the component of a great speech student then utilize google doc to draft peer edit and revise their commencement speech the final assessment is a presentation student present their speech via google hangout or skype to a class of middle school student if this could t be arranged for a live video call student could record their speech and post them to a joint edmodo group for middle student to watch this project engages student is writing a narrative for a specific audience they are given the opportunity to listen to and red inspiring commencement address and then they get to provide word of wisdom and encouragement for rising 9th grader this lesson plan requires the use of the internet google doc and edmodo however it can be modified and used without the technology the resource contains two pdf file the first file is the lesson plan with link to the website used for the commencement speech a well a a digital copy of the commencement speech analysis handout the second pdf is the commencement speech analysis handout by providing you a digital copy along with the pdf you are able to edit and modify the google doc to fit your classroom you can also have the student complete the analysis chart digitally and turn it in on edmodo	0
nevada farmer hack drought nevada farm are few and far between and the recent drought ha not made survival easier some farm decided to `` hack `` the drought by adapting to the region water shortage by growing better suited crop about this resource this resource feature a real world public radio story listening comprehension question and classroom discussion theme about listen current listen current make it easy to bring authentic voice and compelling non-fiction story to the classroom we curate the best of public radio to keep teaching connected to the real world and build student listening skill at the same time for more information and teaching idea	0
patty reed doll this is a literary unit based on patty reed doll i used the slide a a journal for student to analyze the story for literary element student also we are given writing prompt to answer and an end of unit menu to choose an assessment activity from i will attach that in another file i also intertwined our social study time with this depending on your fourth grade social study standard this maybe easy for you to do o analyze the story for literary element	0
fraction on a number line fraction on a number line handout	0
call to the major baseball team in call to the major student use minor league baseball data to practice converting fraction to long division identifying unit rate and generating equivalent ratio a statistician they will try to evaluate the play of minor league baseball player to determine if they could help the major league team this performance task ha different edition for 25 mlb team including the st louis cardinal san francisco giant kansa city royal and boston red sox	0
food a presentation about food	0
discovering math computation student objective add subtract multiply and divide rational number create a game incorporating computation on rational number find the square and the cube of number use algebraic property and apply a variety of computational method and algorithm to evaluate expression utilize the order of operation to correctly evaluate expression work with a team to write and evaluate expression calculate the rate of change caused by earned interest on investment use estimation to plan and budget for a trip to chosen location	0
igcse physic typical answer this document includes typical answer to 12 most common explain typed question those may be asked in edexcel igcse exam	0
street art essay this document contains a heavily scaffolded essay-writing activity about street art it wa designed for upper-intermediate to advanced ell but it could be adapted for other writing class the per-writing activity include reading and video the content is challenging but engaging	0
pronunciation english pronunciation regular past tense verb ed ending this is a great quit and simple video on the english pronunciation of ed ending on regular past tense verb the speaker or presenter philochko give an easy-to-understand review of the three possible pronunciation for ed ending on regular past tense verb he provides good example which attract viewer and listener alike with his energetic style and fun factor the video a many other from this particular instructor are meant specifically for non-native english speaker the sound he go over are the final or t or sound in voiceless ending sound final or d or in voiced ending sound and final or id or in d and t ending	0
reading presentation i use this with my reading class they complete two of these a six week and present them to the class they are asked to summarize provide direct quote and interact with the text they also work in mla format i find this is a good tool to get them to share their reading journey with others	0
discovering the tree of life understanding the place of every specie in the tree of life is crucial in our race to save biodiversity see how the history of a specie can be traced through evolutionary tree to learn more about this course and the california academy of science please visit	0
using linking expression and sentence variety in writing sentence pattern one point grammar lesson 2 14 11 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
virginia sol ocean board game these card are adapted from virginia sol released test they can be used for review and be used with blank game board or just simple task card	0
venn diagram for ionic covalent and metallic bond student use the printed or hand drawn venn diagram to compare and contrast ionic covalent and metallic bond using the statement on the first page student are encouraged to use student note and practice problem a well a their textbook and on line source i usually give this a a culminating activity after the unit is over the bonding or formula writing or nomenclature unit is a large portion of general chemistry and every time that i can come up with some review that is different the better off the student will be i have found that most student need more room i suggest to them to hand write the venn diagram to fit their need some have actually manipulated the original diagram to their advantage when grading these and there are a lot of thing to look at i tend to pick several key property to grade instead of every single statement and then the remaining of the grade is based on completion virginia standard of learning chemistry ch 2 the student will investigate and understand that the placement of element on the periodic table is a function of their atomic structure ch 3 the student will investigate and understand how conservation of energy and matter is expressed in chemical formula and balanced equation	0
dust bowl web quest your task is to search out and exhibit the one photo that best capture the great dust bowl during the 1930s photographer for the farm security administration and the office of war information fsa-owi took over 160 000 photo and many of them capture the dust bowl these photo have preserved the history of the dust bowl in a personal way that make this time period come alive for future generation think about what you have learned about the dust bowl and ask yourself what kind of picture best capture the whole story of this time period	0
math and music stem project your kid will have so much fun creating a song that teach their peer math concept they have learned you can get a creative a you like i recommend using instrumentals or i tune garageband	0
3cs vocabulary chart vocabulary chart that i utilize in class to help student categorize connect to and learn new word	0
kahoot state and capital kahoot is a fun game to play with your whole class to learn or review content state or capital	0
preposition quiz 2 english preposition quiz 2 level b 1 -b 2	0
biochemistry chnops teks 9a 9c 9d can be used in any state this power point presentation can be done over a few day it begin with the atom chemical bonding and the element of life chnops then it go over dehydration synthesis and hydrolysis followed by the four biomolecule group there is also a guided note on chnops that is a fill in blank for the first portion of the power point i have also made a pamphlet for the chemical bonding in biology teks 9a 9c 9d	0
suggestion with may or might or could and other expression modal 1 one point grammar lesson 2 6 9 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
kahoot weathering and erosion kahoot is a fun game to play with your whole class to learn or review content weathering and erosion	0
solve exponent this video will demonstrate how to write in expanded notation in order to solve simple exponential problem	0
phonetics for beginner esl student list of sound and symbol to discover the sound of english	0
hsa-ced a 1 and hsa-rei b 3 solving multi-step compound and absolute value inequality puzzle student will demonstrate ability to solve inequality and express solution in set builder notation and interval notation	0
randall esl listening lab listening web page	0
diversecity empowering student with repeatable professional role model diversecity is an on line platform featuring empowering role model from diverse background almost 1 or 3 of student across the united state reach college without ever encountering a strong professional role model particularly student from historically underrepresented background this resource aim to break through that representation bias providing an easily accessible platform for student to hear from strong repeatable role model tag reflection	0
mathantics what grade level is math antic designed for our math lesson are organized by subject rather than grade level our goal is to create math video that clearly explain math concept to student of any age is math antic a complete math curriculum no math is a vast subject and so far we have only been able to teach a small part of it we try to focus on key concept and our material are best used a a supplement to traditional math curriculum what about common core at this time we do not have plan to align with common core or any other specific math standard one of our main goal for math antic is to be a universal a possible that is why we do not organize our content by grade while the majority of student may learn a particular skill or concept in a particular grade we do not want to discourage older student from going back to learn or review the fundamental while common core may be a helpful mean of organizing what to teach and when for you s public school many people who use math antic fall outside of that system we have student of all age including adult in many different academic setting and even in many different country who are learning from our material we hope that by not aligning with any one standard that our lesson will be easily adapted to fit with any standard or organizational method we see our lesson a helpful supplement to any more comprehensive curriculum fortunately math is a subject that is foundation is logic and reason because of that it is almost a self-organizing discipline math concept very naturally build upon one another once a concept is understood or a skill mastered it can readily be applied to future problem we view these concept and skill much like tool that a student may acquire it is the goal of each one of our lesson to equip a student with one or more of these tool so they have what is needed to become great problem solver	0
idiom fun worksheet on english idiom great for a substitute day	0
super mario pixel create original super mario using pixel coordinate	0
obligation and prohibition modal one point grammar lesson 3 3 7 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
scratch lesson 03 moving the sprite continuing on from our previous lesson we will introduce a new block of code this time it is all about movement learn how to make your sprite move by pressing the up down left or right arrow key this in turn will enable you to start making fun presentation and even game have fun scratch is a free educational programming language that wa developed by the lifelong kindergarten group at the massachusetts institute of technology mit scratch is designed to be fun educational and easy to learn it ha the tool for creating interactive story game art simulation and more scratch even ha it own paint editor and sound editor built-in you can find more information and the on line editor at	0
real life math which are better sequel or the original movie we have gathered data on movie rating and their sequel and asked student to analyze the data decide on some graphing analysis and debate which are better the original movie or their sequel student see what they can conclude from various type of graph and consider what size random sampling of movie and their sequel is an adequate representative population of movie this is your opportunity to discus sample size and random sampling and certainty in your data analysis	0
how to break a rock using fire awesome short movie on how heat can weather a rock this is a concept my student we are having a hard time grasping until i showed them this movie month later they would comment that heat and freezing could weather rock and they would mention this movie	0
assessment of basic math skill fully editable in word format an assessment for basic math skill including counting money identification fraction calendar knowledge and computation this assessment is easily personalized in aspect of computation graphing and time a question can be created to match the level of the student	0
anne frank unit unit lesson include chunked reading guide vocabulary section essay prompt and final test	0
background reading for t 5 commentary 14 the electoral geography of the 013 election voting pattern in the state and region for the lower house dean jaensch with narelle miragliotta and rae wear 1	0
farming fresh water crustacean a source of protein that help reduce soil and plant cover depletion	0
thoreau and transcendentalism for many henry david thoreau is best known for his 1854 experiment in simplicity living in the wood of massachusetts on walden pond the resulting book walden or life in the wood ha connected generation of reader to his vision of self-reliance closeness to nature and transcendentalism an art museum located near walden pond ha launched a show walden revisited with work inspired by and responding to thoreau s work about this resource this resource feature a real world public radio story listening comprehension question and classroom discussion theme about listen current listen current make it easy to bring authentic voice and compelling non-fiction story to the classroom we curate the best of public radio to keep teaching connected to the real world and build student listening skill at the same time for more information and teaching idea	0
ontario learning goal grade 4 social study canada physical and political region print and post excellent way to keep student involved and focused	0
weather unit powerpoint this 94 slide presentation with moving background and vivid animation includes all of the weather standard for south carolina included is a menu slide with hyper link to each weather topic no need to view the whole powerpoint searching for one topic hyperlink have also been included throughout the presentation to return to the menu at any time link to other web page and cool animation have been added at the bottom of some slide student are sure to love the weather unit	0
bullying how can parent help because of the influence that parent and caregiver have on the behavior and belief of their child and their responsibility for their well-being parent play a critical role addressing bullying situation our parent module designed for parent of k-12 student provides caretaker with specific strategy to help them resolve bullying situation	0
scavenger hunt z score to percent of a population above or below this is a 12 station scavenger hunt activity for finding the percent of a population above or below a number student are given the mean standard deviation and an x value from that they need to calculate the z-score and then find the percent of the population above or below the x value via a calculator or table estimated time is 45 minute spell geaux saint key is included	0
relative dating this is a powerpoint presentation i created over relative dating method including the usage of index fossil and geologic rock column a reference	0
comparing the simple present and present progressive simple present and present progressive one point grammar lesson 2 1 8 each one point grammar lesson is a ready-to-go package that enables teacher to confidently present a discrete item of grammar to student and immediately check their comprehension with an accompanying activity worksheet lesson are designed to take between 10 30 minute but are flexible and can be combined with other activity a desired this zip file contains everything you need to teach a successful lesson a powerpoint pt presentation on the focus grammar point and a one-page printable worksheet with answer key for practice the powerpoint is ready-made for teacher to present the language in a classroom and contains chart explanation example and image to support understanding of the concept the worksheet is provided in two form a a fixed pdf that can be printed out and used a is and a an editable word document that can be personalized there are a total 351 one point grammar lesson across 3 level 95 lesson are at high beginner cefr a 2 138 at intermediate cefr b 1 and 118 at high intermediate cefr b 2 each lesson is sold separately or the entire collection is available in a single package one point grammar lesson content form a part of a comprehensive grammar course element of success grammar for language learning the course help student learn grammar and remember it it cover the grammar student find when reading academic text a well a the grammar they will need to communicate in english and to write effectively chart and activity all feature authentic corpus-based language based on the 2-billion-word oxford english corpus so that student learn grammar a it is really used	0
